37.5078911	127.0102396	4	
37.5075792	127.0102921	3	
37.5135827	127.0307633	4	
37.5137004	127.0304559	5	
37.5136797	127.0310218	3	
37.5140080	127.0303187	6	
37.5142025	127.0304710	7	
37.5142494	127.0306758	8	
37.5142942	127.0324032	2	
37.5145665	127.0321901	9	
37.5147732	127.0328943	10	
37.5144768	127.0330432	1	
37.5184118	127.0503118	7	
37.5191135	127.0499316	8	
37.5191950	127.0502042	9	
37.5185315	127.0505499	6	
37.5111528	127.0210052	7	
37.5112905	127.0214548	10	
37.5116532	127.0212768	9	
37.5115904	127.0208428	8	
37.5108582	127.0210812	6	
37.5105723	127.0212811	5	
37.5110441	127.0216562	1	
37.5107134	127.0217198	2	
37.5174290	127.0418221	4	
37.5172202	127.0418264	1	
37.5168638	127.0407196	2	
37.5171845	127.0406889	3	
37.5191954	127.0515581	10	
37.5192872	127.0520991	11	
37.5190273	127.0521053	4	
37.5189506	127.0516350	5	
37.5196463	127.0554542	3	
37.5198424	127.0552336	12	
37.5203449	127.0565755	13	
37.5197353	127.0569008	2	
37.5196889	127.0576024	1	
37.5204476	127.0571861	14	
37.5318216	127.0664002	4	
37.5319339	127.0671151	1	
37.5311118	127.0664078	3	
37.5310478	127.0666834	2	
37.5408766	127.0714270	3	
37.5401360	127.0704343	2	
37.5399303	127.0703711	5	
37.5408103	127.0687297	1	
37.5405559	127.0683955	6	
37.5470613	127.0744213	3	
37.5469635	127.0737660	4	
37.5477922	127.0743230	5	
37.5472505	127.0746953	2	
37.5487723	127.0749615	6	
37.5489426	127.0754075	1	
37.5574875	127.0791411	1	
37.5573783	127.0794050	2	
37.5572582	127.0797471	3	
37.5571241	127.0800608	4	
37.5571871	127.0789819	8	
37.5568519	127.0791577	7	
37.5568933	127.0798026	5	
37.5567419	127.0794404	6	
37.5661518	127.0842945	2	
37.5661259	127.0845653	1	
37.5665738	127.0845233	3	
37.5736565	127.0865151	3	
37.5742432	127.0868653	1	
37.5738620	127.0870451	2	
37.5806262	127.0880397	3	
37.5809601	127.0882817	2	
37.5816073	127.0884972	1	
37.5886342	127.0873090	3	
37.5894927	127.0873673	1	
37.5883160	127.0879698	2	
37.5965189	127.0857867	1	
37.5963701	127.0851564	6	
37.5966697	127.0857894	8	
37.5963170	127.0859664	2	
37.5961085	127.0851703	5	
37.5948830	127.0860108	3	
37.5947976	127.0857705	4	
37.5973159	127.0855700	7	
37.6017101	127.0793320	3	
37.6017211	127.0795694	2	
37.6034147	127.0790152	4	
37.6034356	127.0792214	1	
37.6115365	127.0778837	1	
37.6116080	127.0773705	7	
37.6098150	127.0780270	4	
37.6102020	127.0779615	3	
37.6097940	127.0777997	5	
37.6101789	127.0777290	6	
37.6111566	127.0778412	2	
37.6258208	127.0730807	1	
37.6257771	127.0727884	4	
37.6253095	127.0729558	3	
37.6239609	127.0727706	2	
37.6358582	127.0677244	5	
37.6363951	127.0686977	2	
37.6360418	127.0687526	3	
37.6354246	127.0677194	4	
37.6374213	127.0677033	1	
37.6373510	127.0672690	6	
37.6457311	127.0635838	6	
37.6458673	127.0639463	1	
37.6455966	127.0645654	2	
37.6452816	127.0633966	5	
37.6441008	127.0646851	3	
37.6440312	127.0644133	4	
37.6642511	127.0577425	5	
37.6642899	127.0580990	4	
37.6648772	127.0579053	3	
37.6649672	127.0575661	6	
37.6660282	127.0572705	8	
37.6657417	127.0573150	7	
37.6661003	127.0575928	1	
37.6657953	127.0576745	2	
37.6538484	127.0608524	5	
37.6537782	127.0605395	6	
37.6545453	127.0609949	4	
37.6543328	127.0600865	7	
37.6551178	127.0605509	3	
37.6551794	127.0601496	8	
37.6562376	127.0625997	9	
37.6566121	127.0640467	10	
37.6560446	127.0626620	2	
37.6563775	127.0641289	1	
37.6788032	127.0555293	1	
37.6788025	127.0551493	6	
37.6780643	127.0551304	5	
37.6779231	127.0554918	2	
37.6769086	127.0551387	4	
37.6776949	127.0562455	3	
37.7002683	127.0535708	1	
37.6891522	127.0465881	2	
